report_date,incident number,incident name,start date,incident type,county,latitude,longitude,area,area measurement
7/9/2017,1111_8059,Buffalo Creek,7/8/2017,WF,8059,39.35832,-105.3229,0.1,ACRES
7/9/2017,1111_4005,29 Mile,7/8/2017,WF,4005,34.48223,-111.463,0.1,ACRES
11/25/2017,1111_4011,373B,11/24/2017,WF,4011,32.73149,-109.1876,0.1,ACRES
7/9/2017,1112_4005,Thumb,7/8/2017,WF,4005,34.39731,-111.4186,0.1,ACRES
9/8/2017,1112_41017,1112 Ne,9/7/2017,WF,41017,43.679790000000004,-120.8406,0.1,ACRES
10/23/2017,1112_8111,1112,10/22/2017,WF,8111,37.675329999999995,-107.809,0.1,ACRES
6/1/2017,1113_53047,Gold Creek,5/31/2017,WF,53047,48.1893,-120.1154,0.1,ACRES
9/8/2017,1113_41013,1113 Pr,9/7/2017,WF,41013,44.415820000000004,-120.4979,0.1,ACRES
10/7/2017,1113_49049,Silver Lake Flats,10/6/2017,WF,49049,40.507670000000005,-111.6547,0.1,ACRES
7/10/2017,1114_8015,Merriam,7/9/2017,WF,8015,38.742470000000004,-106.1925,0.1,ACRES
9/8/2017,1114_41031,1114 Cs,9/7/2017,WF,41031,44.42626,-121.7445,0.1,ACRES
7/9/2017,1114_4005,Pepper,7/8/2017,WF,4005,34.85411,-111.4846,0.1,ACRES
10/26/2017,1115_8007,Left Hand,10/25/2017,WF,8007,37.21727,-106.8889,0.1,ACRES
7/7/2017,1115_30061,Reardon,7/6/2017,WF,30061,47.01812,-114.5182,0.1,ACRES
7/9/2017,1115_4005,Eeyore,7/8/2017,WF,4005,35.37652,-111.6991,0.1,ACRES
8/25/2017,1116_6049,Jacks,8/24/2017,WF,6049,41.59946,-120.8193,0.1,ACRES
8/25/2017,1117_6049,Flat,8/24/2017,WF,6049,41.768640000000005,-120.7375,0.1,ACRES
8/6/2017,1119_6063,Oliver,8/5/2017,WF,6063,39.9736,-120.7356,0.1,ACRES
9/15/2017,1120_6015,Marlow,9/14/2017,WF,6015,41.605540000000005,-123.8936,0.1,ACRES
9/9/2017,1121_41013,1121 Rs,9/8/2017,WF,41013,43.83598,-120.2874,0.1,ACRES
8/25/2017,1121_6049,Coyote,8/24/2017,WF,6049,41.70374,-120.8216,0.1,ACRES
10/11/2017,1121_49003,Brother,10/10/2017,WF,49003,41.63602,-112.1026,0.1,ACRES
8/23/2017,1121_6091,Rice,8/22/2017,WF,6091,39.50862,-120.2985,0.1,ACRES
9/9/2017,1122_41017,1122 Cs,9/8/2017,WF,41017,44.22382,-121.5179,0.1,ACRES
12/12/2017,1122_4019,Butts Road,12/11/2017,WF,4019,32.1473,-111.0746,0.1,ACRES
12/16/2017,1124_4019,Empire Gulch,12/14/2017,WF,4019,31.770940000000003,-110.6565,0.1,ACRES
9/9/2017,1124_41017,1124 Nw,9/8/2017,WF,41017,44.0116,-121.417,0.1,ACRES
12/16/2017,1125_4023,Novio,12/15/2017,WF,4023,31.47744,-111.1797,0.1,ACRES
9/9/2017,1125_41017,1125 Nw,9/8/2017,WF,41017,43.871629999999996,-121.6512,0.1,ACRES
9/10/2017,1128_41013,1128 Rs,9/8/2017,WF,41013,43.90408,-120.3205,0.1,ACRES
8/23/2017,1128_6091,Billy,8/22/2017,WF,6091,39.446659999999994,-120.1653,0.1,ACRES
10/19/2017,1128_4001,North Beehive,10/18/2017,WF,4001,34.07189,-109.5538,0.1,ACRES
7/14/2017,1128_4007,Chris,7/13/2017,WF,4007,34.33012,-110.9733,0.1,ACRES
7/10/2017,1129_4005,Doyle,7/9/2017,WF,4005,35.34253,-111.6103,0.1,ACRES
7/2/2017,1131_6105,Scott,7/1/2017,WF,6105,40.364000000000004,-123.307,0.1,ACRES
9/9/2017,1132_41013,1132 Od,9/8/2017,WF,41013,44.23219,-120.6527,0.1,ACRES
2/16/2017,1134_4003,Railroad,2/15/2017,WF,4003,32.34052,-109.7518,0.1,ACRES
7/11/2017,1136_4005,Cayenne,7/10/2017,WF,4005,35.00833,-111.4498,0.1,ACRES
10/25/2017,1136_4005,208,10/23/2017,WF,4005,34.36959,-111.0131,0.1,ACRES
9/10/2017,1136_41013,1136 Pr,9/9/2017,WF,41013,44.40563,-120.4766,0.1,ACRES
7/15/2017,1136_4007,Snowshoe,7/14/2017,WF,4007,34.2663,-111.0096,0.1,ACRES
6/12/2017,1137_53063,Rutter Parkway,6/11/2017,WF,53063,47.775459999999995,-117.510618,0.1,ACRES
8/24/2017,1137_6091,Sheep,8/23/2017,WF,6091,39.54137,-120.5956,0.1,ACRES
7/11/2017,1138_4015,Diamond,7/10/2017,WF,4015,35.86153,-114.0847,0.1,ACRES
8/25/2017,1138_6057,Sawmill,8/23/2017,WF,6057,39.44143,-120.6061,0.1,ACRES
7/11/2017,1138_4005,Zodiac,7/10/2017,WF,4005,34.71107,-111.1873,0.1,ACRES
8/7/2017,1139_6063,Taylor,8/6/2017,WF,6063,39.9704,-120.8272,0.1,ACRES
7/11/2017,1139_4005,Seventh,7/10/2017,WF,4005,34.69034,-111.333,0.1,ACRES
8/7/2017,1140_6063,Dry,8/6/2017,WF,6063,39.980140000000006,-120.8375,0.1,ACRES
7/11/2017,1141_4025,King,7/10/2017,WF,4025,34.14205,-112.1429,0.1,ACRES
9/10/2017,1141_41017,1141 Cs,9/9/2017,WF,41017,44.24313,-121.4173,0.1,ACRES
8/7/2017,1141_6063,Dog,8/6/2017,WF,6063,39.98002,-120.8372,0.1,ACRES
8/7/2017,1142_6063,Lower,8/6/2017,WF,6063,39.97055,-120.8306,0.1,ACRES
7/11/2017,1143_4025,Enchanted,7/10/2017,WF,4025,34.49843,-112.3725,0.1,ACRES
10/20/2017,1143_49011,Adams Canyon,10/19/2017,WF,49011,41.069140000000004,-111.8919,0.1,ACRES
8/7/2017,1143_6063,Paxton,8/6/2017,WF,6063,40.02368,-120.9939,0.1,ACRES
10/26/2017,1143_4005,Timber,10/25/2017,WF,4005,34.34148,-110.9699,0.1,ACRES
10/20/2017,1144_49043,Fa 201144 Peak,10/19/2017,WF,49043,40.85552,-111.059,0.1,ACRES
9/11/2017,1145_41017,1145 Cs,9/10/2017,WF,41017,44.221379999999996,-121.2978,0.1,ACRES
7/11/2017,1147_4005,Slate,7/10/2017,WF,4005,35.49543,-111.8417,0.1,ACRES
8/7/2017,1147_6063,Cabin,8/6/2017,WF,6063,40.13089,-120.5971,0.1,ACRES
8/29/2017,1148_6093,Medicine -Knf Fire Mdf Assist,8/27/2017,WF,6093,41.606159999999996,-121.6156,0.1,ACRES
10/29/2017,1149_4017,Quintero Bridge,10/28/2017,WF,4017,33.81547,-109.9012,0.1,ACRES
8/8/2017,1149_6063,Creek,8/6/2017,WF,6063,40.14162,-120.5975,0.1,ACRES
7/12/2017,1149_4025,Oxtail,7/11/2017,WF,4025,34.53262,-111.979,0.1,ACRES
7/16/2017,1149_4007,Donahue,7/15/2017,WF,4007,34.37661,-111.4318,0.1,ACRES
9/12/2017,1151_41069,1151 Pr,9/11/2017,WF,41069,44.46779,-120.3188,0.1,ACRES
6/18/2017,1154_53047,Black Cape,6/17/2017,WF,53047,48.72035,-118.9791,0.1,ACRES
1/13/2017,1155_12073,Range,1/12/2017,WF,12073,30.357809999999997,-84.42284000000001,0.1,ACRES
12/10/2017,1155_4005,Cow,12/9/2017,WF,4005,35.16917,-111.9994,0.1,ACRES
7/25/2017,1156_6051,140,7/24/2017,WF,6051,37.70686,-118.9082,0.1,ACRES
7/12/2017,1158_4005,Boulder,7/11/2017,WF,4005,34.66873,-111.2466,0.1,ACRES
7/12/2017,1158_8079,Lobo,7/11/2017,WF,8079,37.482279999999996,-106.7909,0.1,ACRES
11/5/2017,1159_4017,Lutheran Church,11/4/2017,WF,4017,33.83917,-109.9683,0.1,ACRES
7/18/2017,1160_4007,Naegelin,7/17/2017,WF,4007,34.244409999999995,-110.9219,0.1,ACRES
7/12/2017,1160_4005,Sunset,7/11/2017,WF,4005,35.37189,-111.4682,0.1,ACRES
9/15/2017,1160_41017,1160 Cs,9/13/2017,WF,41017,44.31428,-121.5733,0.1,ACRES
9/14/2017,1162_41031,1162 Rn,9/13/2017,WF,41031,44.77833,-121.079,0.1,ACRES
11/8/2017,1162_4017,Lone Pine,11/7/2017,WF,4017,34.34575,-110.0532,0.1,ACRES
10/29/2017,1162_49029,Landmark,10/28/2017,WF,49029,41.02845,-111.6735,0.1,ACRES
7/26/2017,1163_6051,Cliff,7/25/2017,WF,6051,38.28441,-119.016,0.1,ACRES
11/9/2017,1164_4017,77 Fires,11/8/2017,WF,4017,34.34452,-110.0523,0.1,ACRES
6/20/2017,1165_53063,Westwood Spot,6/19/2017,WF,53063,47.91548,-117.3516,0.1,ACRES
7/12/2017,1166_4005,Paprika,7/11/2017,WF,4005,35.12595,-111.5781,0.1,ACRES
11/1/2017,1166_49045,Lone,10/31/2017,WF,49045,40.70557,-112.6819,0.1,ACRES
7/13/2017,1167_8093,Corbin,7/12/2017,WF,8093,39.39824,-105.4632,0.1,ACRES
11/27/2017,1168_40001,Grease,11/26/2017,WF,40001,35.667159999999996,-94.69611,0.1,ACRES
9/26/2017,1168_41063,Starvation,9/25/2017,WF,41063,45.708529999999996,-117.2379,0.1,ACRES
9/17/2017,1169_41035,1169 Cr,9/16/2017,WF,41035,43.48616,-121.9553,0.1,ACRES
7/13/2017,1170_8093,Ratcliff,7/12/2017,WF,8093,39.304790000000004,-105.6413,0.1,ACRES
11/2/2017,1170_49003,379 Loop,11/1/2017,WF,49003,41.7041,-112.1919,0.1,ACRES
11/17/2017,1171_4017,J-Park,11/16/2017,WF,4017,33.91397,-109.9487,0.1,ACRES
9/17/2017,1171_41017,1171 Nw,9/16/2017,WF,41017,43.962920000000004,-121.4346,0.1,ACRES
7/14/2017,1172_4005,Fennel,7/12/2017,WF,4005,34.91466,-111.6489,0.1,ACRES
11/4/2017,1172_49029,Fry,11/2/2017,WF,49029,41.04635,-111.6913,0.1,ACRES
9/26/2017,1174_6023,Red Cap Practice,9/25/2017,WF,6023,41.27905,-123.588,0.1,ACRES
11/10/2017,1175_49005,Mill Hollow,11/9/2017,WF,49005,41.75182,-111.7217,0.1,ACRES
7/13/2017,1176_4005,Snag,7/12/2017,WF,4005,34.511759999999995,-111.1619,0.1,ACRES
7/21/2017,1176_4007,Pleasant,7/20/2017,WF,4007,34.224759999999996,-110.9128,0.1,ACRES
11/28/2017,1177_40001,Hotset,11/27/2017,WF,40001,35.7213,-94.66027,0.1,ACRES
7/15/2017,1178_4012,Freeway,7/14/2017,WF,4012,33.6368,-114.3925,0.1,ACRES
9/19/2017,1179_41017,1179 Nw,9/17/2017,WF,41017,43.72511,-121.7756,0.1,ACRES
11/20/2017,1180_4017,Fatco Road,11/19/2017,WF,4017,33.815329999999996,-109.9701,0.1,ACRES
8/10/2017,1181_6063,Conklin,8/9/2017,WF,6063,40.01582,-120.366,0.1,ACRES
1/31/2017,1182_12077,Contract,1/30/2017,WF,12077,30.29438,-85.01889,0.1,ACRES
7/22/2017,1184_4007,Hank,7/21/2017,WF,4007,34.26236,-110.8527,0.1,ACRES
7/17/2017,1184_4025,Hicut,7/15/2017,WF,4025,34.533570000000005,-111.9604,0.1,ACRES
9/19/2017,1184_41055,1184 Rn,9/18/2017,WF,41055,45.31328,-120.9549,0.1,ACRES
11/23/2017,1184_49029,211 Deep Creek,11/22/2017,WF,49029,41.021570000000004,-111.7258,0.1,ACRES
7/22/2017,1185_4007,Valentine,7/21/2017,WF,4007,34.269459999999995,-110.8335,0.1,ACRES
11/27/2017,1185_4017,135Rd Campfire,11/26/2017,WF,4017,34.25401,-110.1013,0.1,ACRES
11/23/2017,1185_49029,F22,11/22/2017,WF,49029,41.14322,-111.8261,0.1,ACRES
8/31/2017,1186_6049,Fern- Sifc Fire 4-4,8/29/2017,WF,6049,41.464009999999995,-120.3387,0.1,ACRES
11/30/2017,1189_4001,Flat Top,11/28/2017,WF,4001,34.09175,-109.2654,0.1,ACRES
9/29/2017,1192_41061,Ladd,9/28/2017,WF,41061,45.156209999999994,-118.0812,0.1,ACRES
7/13/2017,1192_4005,Canes,7/12/2017,WF,4005,35.459720000000004,-111.4812,0.1,ACRES
9/2/2017,1193_6061,Watson,9/1/2017,WF,6061,39.1712,-120.2511,0.1,ACRES
5/11/2017,1194_6065,Mazda,5/10/2017,WF,6065,33.62389,-117.4244,0.1,ACRES
7/14/2017,1194_4005,Kachina,7/13/2017,WF,4005,35.30515,-111.624,0.1,ACRES
12/3/2017,1194_4005,Tory,12/2/2017,WF,4005,34.39734,-110.9994,0.1,ACRES
12/8/2017,1195_49049,Oaks Canyon,12/6/2017,WF,49049,40.417429999999996,-112.1308,0.1,ACRES
8/31/2017,1196_6049,Lily,8/30/2017,WF,6049,41.943490000000004,-120.2373,0.1,ACRES
12/5/2017,1196_4017,East Fork,12/4/2017,WF,4017,33.81845,-109.8908,0.1,ACRES
10/4/2017,1198_16015,Rush,10/3/2017,WF,16015,43.670390000000005,-115.9817,0.1,ACRES
7/16/2017,1198_8041,Highway 24 Ca,7/14/2017,WF,8041,38.8722,-104.9256,0.1,ACRES
8/31/2017,1199_6049,Pine,8/30/2017,WF,6049,41.406490000000005,-120.3186,0.1,ACRES
7/23/2017,1199_4007,Bradshaw,7/22/2017,WF,4007,34.369209999999995,-111.4582,0.1,ACRES
7/23/2017,1200_4021,Enid,7/22/2017,WF,4021,33.14277,-112.0076,0.1,ACRES
8/31/2017,1200_6049,4-10 Sifc Assist,8/30/2017,WF,6049,41.62978,-120.4065,0.1,ACRES
7/14/2017,1200_4005,Wilson,7/13/2017,WF,4005,34.929159999999996,-111.7605,0.1,ACRES
9/9/2017,1201_6103,Raglin,9/8/2017,WF,6103,40.00468,-122.7502,0.1,ACRES
6/27/2017,1201_53065,Jumbo,6/26/2017,WF,53065,48.837790000000005,-118.1254,0.1,ACRES
6/27/2017,1202_53019,Hawk Ridge,6/26/2017,WF,53019,48.83323,-118.5631,0.1,ACRES
12/14/2017,1202_49049,Crab,12/13/2017,WF,49049,39.9707,-111.5176,0.1,ACRES
7/14/2017,1203_4005,Coffee,7/13/2017,WF,4005,35.00676,-111.82,0.1,ACRES
10/1/2017,1203_41061,Summit Road,9/30/2017,WF,41061,45.70228,-118.0346,0.1,ACRES
6/27/2017,1204_53065,First Thought,6/26/2017,WF,53065,48.87361,-118.1582,0.1,ACRES
7/14/2017,1205_4005,Cumin,7/13/2017,WF,4005,34.878,-111.5666,0.1,ACRES
12/27/2017,1206_49029,Spring Hollow,12/26/2017,WF,49029,41.096509999999995,-111.7363,0.1,ACRES
7/15/2017,1206_4005,Saffron,7/14/2017,WF,4005,35.48633,-111.4338,0.1,ACRES
7/17/2017,1207_4015,Shack,7/16/2017,WF,4015,35.1434,-113.9214,0.1,ACRES
7/15/2017,1209_4005,Charlie,7/14/2017,WF,4005,34.43176,-111.1639,0.1,ACRES
2/17/2017,1209_12069,Fernandez,2/16/2017,WF,12069,29.00719,-81.41069,0.1,ACRES
12/17/2017,1210_4005,December,12/16/2017,WF,4005,34.39063,-110.9969,0.1,ACRES
9/4/2017,1211_6091,Landfill,9/3/2017,WF,6091,39.66871,-120.2212,0.1,ACRES
7/17/2017,1211_4015,Franconia,7/16/2017,WF,4015,34.73046,-114.2951,0.1,ACRES
7/15/2017,1211_4025,Secret,7/14/2017,WF,4025,34.96078,-111.8998,0.1,ACRES
9/25/2017,1212_41013,1212 Pr,9/23/2017,WF,41013,44.5071,-120.6191,0.1,ACRES
7/7/2017,1213_6105,Long,7/6/2017,WF,6105,40.9222,-122.7909,0.1,ACRES
9/25/2017,1214_41017,Knott 1214 Od,9/24/2017,WF,41017,43.99205,-121.3291,0.1,ACRES
9/4/2017,1216_6057,Rucker,9/3/2017,WF,6057,39.35843,-120.646,0.1,ACRES
10/5/2017,1217_41001,Picknick,10/4/2017,WF,41001,44.611290000000004,-118.105,0.1,ACRES
9/25/2017,1217_41017,1217 Ne,9/24/2017,WF,41017,43.957879999999996,-121.2395,0.1,ACRES
7/18/2017,1217_4025,7 Up,7/17/2017,WF,4025,34.81047,-112.9529,0.1,ACRES
10/5/2017,1218_41001,Clayton,10/4/2017,WF,41001,44.61396,-118.1277,0.1,ACRES
6/28/2017,1218_53047,Turnout,6/27/2017,WF,53047,48.8313,-119.3717,0.1,ACRES
7/31/2017,1219_6051,North,7/30/2017,WF,6051,37.771390000000004,-119.0942,0.1,ACRES
6/28/2017,1221_53043,Walleye Strike,6/27/2017,WF,53043,47.793820000000004,-118.0378,0.1,ACRES
9/25/2017,1221_41017,1221 Rs,9/24/2017,WF,41017,44.13666,-121.1496,0.1,ACRES
5/15/2017,1223_6073,Baron,5/13/2017,WF,6073,32.861709999999995,-116.6956,0.1,ACRES
7/29/2017,1225_4007,Point,7/28/2017,WF,4007,34.33851,-111.1709,0.1,ACRES
7/30/2017,1226_4007,Redman,7/29/2017,WF,4007,34.2172,-110.7853,0.1,ACRES
7/17/2017,1227_4005,Wing,7/16/2017,WF,4005,35.26712,-111.8042,0.1,ACRES
9/13/2017,1229_6033,Rice 2,9/12/2017,WF,6033,39.4073,-122.8813,0.1,ACRES
7/13/2017,1230_30063,Elk Meadows,7/12/2017,WF,30063,46.73338,-114.3216,0.1,ACRES
12/6/2017,1231_40001,Cable,12/5/2017,WF,40001,35.6705,-94.65075999999999,0.1,ACRES
9/27/2017,1231_41031,1231 Rn,9/26/2017,WF,41031,44.775420000000004,-121.0824,0.1,ACRES
7/17/2017,1231_4025,Woods,7/16/2017,WF,4025,34.752109999999995,-111.7655,0.1,ACRES
8/1/2017,1232_6027,Ash,7/31/2017,WF,6027,36.41283,-118.0346,0.1,ACRES
7/31/2017,1232_4007,Bishop,7/30/2017,WF,4007,34.14544,-111.32,0.1,ACRES
12/6/2017,1233_40063,Bucktrot,12/4/2017,WF,40063,35.23188,-96.24659,0.1,ACRES
9/13/2017,1234_6033,Slide 2,9/12/2017,WF,6033,39.4128,-123.0266,0.1,ACRES
8/2/2017,1234_4021,Higley,8/1/2017,WF,4021,33.132290000000005,-111.8528,0.1,ACRES
3/11/2017,1234_12003,202,3/10/2017,WF,12003,30.375120000000003,-82.28541,0.1,ACRES
3/12/2017,1236_12003,Cobb Campground,3/11/2017,WF,12003,30.24111,-82.40559,0.1,ACRES
9/14/2017,1236_6103,Harvey 2,9/13/2017,WF,6103,40.065940000000005,-122.9031,0.1,ACRES
7/18/2017,1236_4005,Mule,7/17/2017,WF,4005,34.75707,-111.4302,0.1,ACRES
7/18/2017,1236_16001,Otr 236,7/17/2017,WF,16001,43.18795,-116.0228,0.1,ACRES
9/14/2017,1237_6105,Penny,9/13/2017,WF,6105,40.12127,-123.1015,0.1,ACRES
3/13/2017,1237_12023,Otter Bay,3/12/2017,WF,12023,30.25398,-82.53397,0.1,ACRES
7/18/2017,1238_4005,Bullfrog,7/17/2017,WF,4005,35.14813,-111.939,0.1,ACRES
7/19/2017,1238_4013,New River Assist,7/18/2017,WF,4013,33.90194,-112.146,0.1,ACRES
8/4/2017,1238_4013,Maxwell,8/3/2017,WF,4013,33.53587,-111.6468,0.1,ACRES
7/18/2017,1239_16001,Otr 239,7/17/2017,WF,16001,43.18493,-116.0275,0.1,ACRES
10/9/2017,1239_41059,Bradley Flat,10/8/2017,WF,41059,45.28402,-118.8664,0.1,ACRES
7/18/2017,1240_16001,Otr 240,7/17/2017,WF,16001,43.18821,-116.021,0.1,ACRES
10/10/2017,1242_53013,15,10/9/2017,WF,53013,46.2664,-117.7163,0.1,ACRES
7/19/2017,1242_4013,Balboa Assist,7/18/2017,WF,4013,33.88726,-112.1468,0.1,ACRES
8/6/2017,1243_4007,Gentry,8/5/2017,WF,4007,34.3465,-111.0274,0.1,ACRES
10/1/2017,1243_41013,1243 Pr,9/30/2017,WF,41013,44.47251,-120.6421,0.1,ACRES
7/18/2017,1244_16001,Otr 244,7/17/2017,WF,16001,43.18574,-116.0274,0.1,ACRES
10/3/2017,1247_41013,1247 Rs,10/1/2017,WF,41013,44.05408,-120.9108,0.1,ACRES
8/7/2017,1247_4013,Hughes,8/6/2017,WF,4013,33.641940000000005,-111.55,0.1,ACRES
6/30/2017,1249_53051,Dry Fire,6/29/2017,WF,53051,48.739509999999996,-117.2866,0.1,ACRES
8/8/2017,1249_4013,Kitty,8/7/2017,WF,4013,33.87614,-111.4603,0.1,ACRES
7/19/2017,1249_16001,Otr 248,7/18/2017,WF,16001,43.25992,-116.1708,0.1,ACRES
7/10/2017,1250_6105,Ninemile,7/9/2017,WF,6105,40.60219,-123.2842,0.1,ACRES
3/23/2017,1250_12023,Black Cat,3/22/2017,WF,12023,30.274379999999997,-82.48019000000001,0.1,ACRES
10/4/2017,1251_41013,1251 Pr,10/3/2017,WF,41013,44.332229999999996,-119.9915,0.1,ACRES
8/20/2017,1251_6063,Rhinehart,8/19/2017,WF,6063,40.00275,-120.8486,0.1,ACRES
10/4/2017,1252_41017,1252 Cs,10/3/2017,WF,41017,44.3273,-121.6166,0.1,ACRES
7/21/2017,1253_8035,Ruby,7/19/2017,WF,8035,39.238459999999996,-105.1904,0.1,ACRES
6/30/2017,1253_53019,Log Flume,6/29/2017,WF,53019,48.57953,-118.2237,0.1,ACRES
7/20/2017,1254_4015,Black Mesa,7/19/2017,WF,4015,34.42157,-113.7194,0.1,ACRES
10/5/2017,1254_41013,1254 Od,10/4/2017,WF,41013,44.35009,-120.2446,0.1,ACRES
7/20/2017,1254_8035,Turkey 9L,7/19/2017,WF,8035,39.138059999999996,-105.1296,0.1,ACRES
8/9/2017,1255_4007,La Chuga,8/8/2017,WF,4007,33.36176,-110.4571,0.1,ACRES
7/21/2017,1255_8035,Wren Gulch,7/19/2017,WF,8035,39.2106,-105.2034,0.1,ACRES
7/20/2017,1256_8119,No Name,7/19/2017,WF,8119,39.1179,-105.1752,0.1,ACRES
8/10/2017,1257_4013,Ranch,8/9/2017,WF,4013,33.92371,-111.45299999999999,0.1,ACRES
3/28/2017,1257_12083,Narrow,3/27/2017,WF,12083,29.181720000000002,-81.76567,0.1,ACRES
8/11/2017,1258_4009,Eight,8/9/2017,WF,4009,33.286,-110.3646,0.1,ACRES
10/6/2017,1258_41013,1258 Pr,10/5/2017,WF,41013,44.35549,-120.3458,0.1,ACRES
10/6/2017,1259_41031,1259 Rn,10/5/2017,WF,41031,44.720909999999996,-121.229,0.1,ACRES
9/6/2017,1259_6061,Texas,9/5/2017,WF,6061,39.23194,-120.6221,0.1,ACRES
7/19/2017,1261_4005,Dill,7/18/2017,WF,4005,34.936440000000005,-111.6829,0.1,ACRES
4/1/2017,1261_12083,Sellers Lake,3/31/2017,WF,12083,29.107120000000002,-81.64809,0.1,ACRES
7/15/2017,1261_30063,Blue Mtn Lookout,7/14/2017,WF,30063,46.811840000000004,-114.1868,0.1,ACRES
9/6/2017,1261_6061,Star,9/5/2017,WF,6061,39.17415,-120.4122,0.1,ACRES
7/20/2017,1262_4005,Forty,7/19/2017,WF,4005,35.21403,-111.771,0.1,ACRES
7/21/2017,1262_8065,Twin Lakes,7/20/2017,WF,8065,39.06998,-106.3309,0.1,ACRES
9/7/2017,1262_6061,Tuttle,9/6/2017,WF,6061,39.31518,-120.5247,0.1,ACRES
7/21/2017,1264_4005,Sink,7/19/2017,WF,4005,35.07266,-111.6823,0.1,ACRES
7/15/2017,1264_30063,Grant Creek,7/14/2017,WF,30063,46.98444,-113.98,0.1,ACRES
10/8/2017,1265_41069,1265 Pr,10/7/2017,WF,41069,44.34766,-119.8341,0.1,ACRES
9/8/2017,1265_6091,Charles,9/6/2017,WF,6091,39.57297,-120.9194,0.1,ACRES
7/20/2017,1265_4005,Nutmeg,7/19/2017,WF,4005,34.92804,-111.6294,0.1,ACRES
9/7/2017,1266_6091,Slate,9/6/2017,WF,6091,39.53314,-120.7992,0.1,ACRES
7/22/2017,1266_8093,Corral,7/20/2017,WF,8093,39.1166,-105.3565,0.1,ACRES
10/8/2017,1266_41013,1266 Rs,10/7/2017,WF,41013,44.27879,-121.0925,0.1,ACRES
8/12/2017,1266_4007,Cypress,8/11/2017,WF,4007,34.36418,-111.4315,0.1,ACRES
9/7/2017,1267_6057,Austin,9/6/2017,WF,6057,39.50369,-120.5839,0.1,ACRES
10/8/2017,1267_41013,1267 Pr,10/7/2017,WF,41013,44.417159999999996,-120.5072,0.1,ACRES
8/13/2017,1268_4021,Chandler,8/12/2017,WF,4021,33.15121,-111.8668,0.1,ACRES
7/15/2017,1268_30063,Lumberjack,7/14/2017,WF,30063,46.79702,-114.4174,0.1,ACRES
9/7/2017,1268_6091,Webber,9/6/2017,WF,6091,39.45296,-120.4056,0.1,ACRES
7/20/2017,1269_4005,Cilantro,7/19/2017,WF,4005,34.917559999999995,-111.5056,0.1,ACRES
4/7/2017,1269_12083,Refuge,4/5/2017,WF,12083,29.217029999999998,-81.77022,0.1,ACRES
9/7/2017,1269_6061,Barker,9/6/2017,WF,6061,39.072666999999996,-120.27116699999999,0.1,ACRES
12/12/2017,1270_40135,Cabin,12/10/2017,WF,40135,35.601040000000005,-94.86187,0.1,ACRES
10/10/2017,1270_41017,1270 Od,10/9/2017,WF,41017,43.69506,-121.523,0.1,ACRES
9/7/2017,1271_6091,Wood,9/6/2017,WF,6091,39.584,-120.4801,0.1,ACRES
10/10/2017,1271_41013,1271 Pr,10/9/2017,WF,41013,44.50973,-120.5844,0.1,ACRES
8/4/2017,1271_6051,Lookout,8/3/2017,WF,6051,37.79316,-119.0587,0.1,ACRES
7/20/2017,1272_4005,Black Mountain,7/19/2017,WF,4005,35.40724,-111.4548,0.1,ACRES
7/16/2017,1272_30063,Hungry Creek,7/15/2017,WF,30063,46.79419,-114.4198,0.1,ACRES
8/13/2017,1273_4013,Romo,8/12/2017,WF,4013,33.64273,-111.5532,0.1,ACRES
4/9/2017,1273_12083,Odd,4/8/2017,WF,12083,29.17744,-81.7477,0.1,ACRES
8/21/2017,1274_6063,Cashman,8/20/2017,WF,6063,39.991820000000004,-120.9199,0.1,ACRES
9/7/2017,1274_6061,Nancy,9/6/2017,WF,6061,39.296,-120.4586,0.1,ACRES
7/20/2017,1274_4025,Hills,7/19/2017,WF,4025,34.80146,-111.5829,0.1,ACRES
9/8/2017,1276_6061,Five,9/6/2017,WF,6061,39.1408,-120.2738,0.1,ACRES
4/14/2017,1277_12083,Botanical,4/13/2017,WF,12083,29.175,-81.68157,0.1,ACRES
7/14/2017,1278_6093,Jack,7/12/2017,WF,6093,41.35352,-122.2555,0.1,ACRES
7/21/2017,1278_4005,Hay,7/20/2017,WF,4005,34.71144,-111.2053,0.1,ACRES
7/21/2017,1279_4005,Lava,7/20/2017,WF,4005,35.3543,-111.8334,0.1,ACRES
9/8/2017,1279_6063,Martin,9/7/2017,WF,6063,39.71,-120.1599,0.1,ACRES
12/12/2017,1280_40001,Lower Towes,12/11/2017,WF,40001,35.72522,-94.57222,0.1,ACRES
8/14/2017,1280_4013,Wash,8/13/2017,WF,4013,33.64602,-111.557,0.1,ACRES
5/21/2017,1281_6073,Rec,5/20/2017,WF,6073,32.71028,-116.5732,0.1,ACRES
7/23/2017,1281_4015,Pita,7/22/2017,WF,4015,35.104240000000004,-113.9037,0.1,ACRES
12/12/2017,1282_40001,Found,12/11/2017,WF,40001,35.72442,-94.57195,0.1,ACRES
9/9/2017,1283_6091,Buttes,9/8/2017,WF,6091,39.59695,-120.6512,0.1,ACRES
7/22/2017,1283_8093,Round,7/21/2017,WF,8093,39.03233,-105.4274,0.1,ACRES
7/21/2017,1284_4005,Cookstove,7/20/2017,WF,4005,35.01912,-111.7342,0.1,ACRES
10/15/2017,1285_41017,1285 Rs,10/14/2017,WF,41017,44.01648,-121.1297,0.1,ACRES
